,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
930,8.585756,1.0,(0.0020301408952891754+0.0011791654290103121j),(-0.0004815849971964067-0.0003090214427984853j),(-0.5876350916099157-0.3848399000865655j)
931,8.590561,1.0,(0.0021937120374044684+0.0014043531889539485j),(-0.0005083319035561329-0.00036055740031299045j),(-0.6703810642826105-0.4580787950230037j)
932,8.595362,1.0,(0.0023433945191140095+0.001619325484620479j),(-0.0005320925897958113-0.00040953422496107627j),(-0.7485566959524428-0.5287066587566326j)
933,8.600162,1.0,(0.002478394663083717+0.0018229964730309186j),(-0.0005527315902909626-0.0004557236300271859j),(-0.8217628499258697-0.5963170173319643j)
934,8.604958,1.0,(0.002597806241932922+0.0020140427267430795j),(-0.0005700993285664578-0.0004988446098374517j),(-0.8895338183959088-0.6604317300054022j)
935,8.609752,1.0,(0.0027009823703412444+0.0021914845369332514j),(-0.0005840918346405626-0.0005386936840437993j),(-0.9515167653118974-0.720665278231397j)
936,8.614543,1.0,(0.002787281532391074+0.0023542679885210005j),(-0.0005946097647096644-0.0005750520352116601j),(-1.0073494063537614-0.7766122949479208j)
937,8.619332,1.0,(0.002856219920361426+0.0025015196096136384j),(-0.0006015833605848966-0.0006077418349749878j),(-1.0567334423336527-0.8279171097612001j)
938,8.624118,1.0,(0.002907364360119875+0.0026323697356593193j),(-0.000604954953786069-0.0006365865414563284j),(-1.0993856019832529-0.8742280244858895j)
939,8.628901,1.0,(0.0029404308320157965+0.00274612131648462j),(-0.0006046967776335357-0.0006614476870879241j),(-1.135078554708148-0.9152366169475823j)
940,8.633683,1.0,(0.0029552259871202455+0.0028421949283786844j),(-0.0006007947145924167-0.000682213640544918j),(-1.1636355934433378-0.9506790854539825j)
941,8.638461,1.0,(0.002951667831021311+0.0029199999274971055j),(-0.0005932644181167262-0.0006987711048783455j),(-1.1848931815434636-0.9802855188700297j)
942,8.643238,1.0,(0.0029297734858793638+0.002979208338889762j),(-0.0005821332634253938-0.0007110628312251555j),(-1.1987629098030328-1.0038651336024538j)
943,8.648011,1.0,(0.002889698699451364+0.0030194664811413136j),(-0.0005674636733300998-0.0007190285419850504j),(-1.2051780042317701-1.0212264272749234j)
944,8.652782,1.0,(0.0028316741864724874+0.003040622473219944j),(-0.0005493263888134607-0.0007226502762737453j),(-1.2041301156937325-1.0322416499774305j)
945,8.657551,1.0,(0.0027560557702258396+0.0030426078458916997j),(-0.0005278189391561787-0.0007219278655696552j),(-1.1956487087006444-1.0368100421991544j)
946,8.662316,1.0,(0.0026633184727919237+0.0030254671493603977j),(-0.0005030655380764826-0.0007168882770012946j),(-1.1798136011224194-1.0348722238978947j)
947,8.667081,1.0,(0.0025539564856706222+0.002989355593707205j),(-0.00047518528462429547-0.0007075783434403278j),(-1.156729752044468-1.0264054100404703j)
948,8.671843,1.0,(0.0024286648307225273+0.0029345302787553602j),(-0.0004443462769631918-0.0006940701560167327j),(-1.1265666504411778-1.0114303120718975j)
949,8.6766,1.0,(0.0022882849087922912+0.0028614266273377306j),(-0.00041074317636177575-0.0006764742421949363j),(-1.0895491042931529-0.9900202137118065j)
950,8.681357,1.0,(0.002133485195309005+0.0027704576275726007j),(-0.00037452712264331785-0.0006548916376840192j),(-1.0458803122944935-0.9622543439881742j)
951,8.68611,1.0,(0.001965312178058751+0.0026622638852067827j),(-0.0003359345483375097-0.0006294779843168294j),(-0.9958767649783093-0.9282928438599617j)
952,8.690862,1.0,(0.0017846830210814834+0.002537494860072152j),(-0.000295166874081653-0.0006003856744358361j),(-0.9398290501792348-0.8882945532336349j)
953,8.695611,1.0,(0.0015927233484957942+0.002396979399033802j),(-0.0002524718833089389-0.0005678085747364613j),(-0.8781123983469207-0.8424917205991931j)
954,8.700357,1.0,(0.0013905733940947815+0.002241611389436218j),(-0.00020809561619162853-0.0005319523931095567j),(-0.8111168438050205-0.7911410086055053j)
955,8.705102,1.0,(0.0011793688896038763+0.0020722797361805182j),(-0.00016228256271975017-0.0004930202167738251j),(-0.7392327790436182-0.7345070078608119j)
956,8.709843,1.0,(0.000960466553014784+0.0018901359851049915j),(-0.00011532120686511327-0.0004512752362546901j),(-0.6629511602581082-0.6729496340407719j)
957,8.714581,1.0,(0.0007351338985334196+0.0016962877020853557j),(-6.747875489608937e-05-0.000406966821497529j),(-0.5827326978316534-0.6068147812865752j)
958,8.719317,1.0,(0.0005046376356022358+0.0014918759298485117j),(-1.9020976065494143e-05-0.00036035123507012376j),(-0.4990543244499728-0.536473620002989j)
959,8.724051,1.0,(0.00027034976336714805+0.001278148256129057j),(2.9766641583562037e-05-0.00031170775505178167j),(-0.41243104471704506-0.4623373097834105j)
960,8.728783,1.0,(3.364206446846871e-05+0.001056424806839605j),(7.860087555334353e-05-0.0002613303878867327j),(-0.3233941216312896-0.38484459000172483j)
961,8.733511,1.0,(-0.0002039896578307629+0.0008281381919351485j),(0.0001271752586658308-0.0002095384658382497j),(-0.23252713505725667-0.30448933386728905j)
962,8.738238,1.0,(-0.00044130083412927514+0.0005945498979027376j),(0.0001752369346522195-0.00015661030700119845j),(-0.14032887791976156-0.22170308437538905j)
963,8.742964,1.0,(-0.0006768992099844469+0.00035706326250467985j),(0.0002225033014567765-0.00010285594558311865j),(-0.04736088478484786-0.1369815369881894j)
964,8.747684,1.0,(-0.0009091503936074879+0.00011739004286473382j),(0.00026864868539329845-4.865374796816228e-05j),(0.04571027227032358-0.050929425018904136j)
965,8.752404,1.0,(-0.0011369916707286254-0.0001233391061129467j),(0.00031346156696238336+5.74887662580725e-06j),(0.1384362898979025+0.03603948954304276j)
966,8.75712,1.0,(-0.0013589052477718854-0.00036343691515244235j),(0.000356643252328765+5.9981529377387474e-05j),(0.2301741710621979+0.12331791877218132j)
967,8.761835,1.0,(-0.0015737084984803072-0.0006016168943385362j),(0.0003979630620183309+0.00011376242238994291j),(0.32042275160454053+0.21042647221161195j)
968,8.766547,1.0,(-0.0017800869884450285-0.0008363257598534328j),(0.0004371679732884442+0.00016675269083393042j),(0.40859671395036457+0.2967879371338069j)
969,8.771257,1.0,(-0.0019768576786647995-0.0010661894859647226j),(0.000474032742300746+0.0002186527510595301j),(0.49417720765826256+0.3818845115552448j)
970,8.775964,1.0,(-0.0021628385699739173-0.0012897809933085265j),(0.0005083352032986809+0.0002691505406247658j),(0.5766269318243921+0.46516733605838356j)
971,8.780669,1.0,(-0.0023369791176093145-0.0015057756431745798j),(0.0005398817663030755+0.00031796002207235176j),(0.6554615280017833+0.5461297084254358j)
972,8.785372,1.0,(-0.0024982781813320093-0.0017128766488149127j),(0.0005684894981700359+0.00036479813545528664j),(0.7302021225126789+0.624259866355255j)
973,8.790072,1.0,(-0.002645763462457222-0.0019097757000616665j),(0.0005939868532836696+0.0004093828531268058j),(0.8003784187936732+0.6990434149679086j)
974,8.79477,1.0,(-0.0027785915352512664-0.0020953373625362116j),(0.0006162269558187105+0.0004514675460400501j),(0.8655777437385951+0.7700191353685691j)
975,8.799465,1.0,(-0.002895982904136746-0.002268393379967255j),(0.000635080108784803+0.0004908000619453035j),(0.9253907252781625+0.8367130739176865j)
976,8.804158,1.0,(-0.002997294229806254-0.00242792714829157j),(0.0006504444937324137+0.0005271623730338932j),(0.9794664661444925+0.8987045790613177j)
977,8.808848,1.0,(-0.0030819112188061994-0.0025729296493637644j),(0.0006622266921823589+0.0005603365134618653j),(1.0274630165787644+0.9555730347890155j)
978,8.813537,1.0,(-0.003149391504858866-0.002702603238112333j),(0.0006703669335882511+0.0005901521248940114j),(1.0691075386682893+1.0069639301304165j)
979,8.818223,1.0,(-0.0031993080923063424-0.0028160769430986576j),(0.0006748140550145911+0.0006164222476782811j),(1.1041242615029283+1.0525058470165287j)
980,8.822906,1.0,(-0.0032313955661778743-0.0029126738870813946j),(0.0006755491349699541+0.0006390026009990658j),(1.1323014935556075+1.0918882176863858j)
981,8.827587,1.0,(-0.0032454955645397424-0.0029918287486963542j),(0.0006725736882496809+0.000657773645329159j),(1.153472596583166+1.1248428324849542j)
982,8.832266,1.0,(-0.0032415245461324834-0.0030530418604201924j),(0.0006659059284710461+0.0006726293039880052j),(1.1675032156657912+1.1511287856704537j)
983,8.836943,1.0,(-0.003219534350448934-0.0030959218054917048j),(0.0006555934872136167+0.000683488189570948j),(1.17430400533409+1.1705432962551678j)
984,8.841616,1.0,(-0.0031796715577410636-0.003120201627177968j),(0.000641703783137217+0.0006902944248250182j),(1.173829765448126+1.1829234908698583j)
985,8.846288,1.0,(-0.003122163346414025-0.003125709801363317j),(0.000624316176419165+0.0006930150836754592j),(1.1660789470575808+1.1881589189242079j)
986,8.850958,1.0,(-0.0030473691868102967-0.003112401991780767j),(0.00060354063928851+0.0006916429334088493j),(1.151093066821692+1.1861713097777695j)
987,8.855623,1.0,(-0.0029558054730496742-0.003080349980406412j),(0.0005795197054675607+0.000686195460859817j),(1.128973567693021+1.1769360092810508j)
988,8.860289,1.0,(-0.0028479108911387218-0.003029690035306342j),(0.0005523701926453565+0.0006767065325498922j),(1.0998212574806885+1.1604531215546434j)
989,8.86495,1.0,(-0.0027244554495291892-0.0029607402489423844j),(0.000522288489634257+0.0006632461988039679j),(1.0638430463852921+1.1367984221240361j)
990,8.869611,1.0,(-0.0025860495096907024-0.0028738338375476546j),(0.0004894249045924843+0.0006458904726732188j),(1.0212160808082786+1.1060494731013064j)
991,8.874268,1.0,(-0.0024336302404718807-0.002769512644283762j),(0.00045400369443109165+0.0006247576054654505j),(0.9722290713613363+1.0683745593794667j)
992,8.878923,1.0,(-0.002268039901498777-0.0026483373488773473j),(0.00041622225314922126+0.0005999720017179892j),(0.9171570625726961+1.023948182659047j)
993,8.883575,1.0,(-0.002090307888757696-0.002511038386564239j),(0.0003763160775352014+0.0005716922830940705j),(0.8563440306874864+0.973010177762043j)
994,8.888227,1.0,(-0.0019013584855576073-0.0023582847429825765j),(0.00033449559392727317+0.0005400665059342893j),(0.7901126293416204+0.9157928471212767j)
995,8.892875,1.0,(-0.0017024512788262043-0.0021910887392322604j),(0.0002910399993445408+0.0005053127324040249j),(0.7189170577047012+0.852654418082706j)
996,8.897521,1.0,(-0.0014946896018685754-0.0020103350291610623j),(0.00024619101667949675+0.00046762359313544654j),(0.6431592063874098+0.7839157548774978j)
997,8.902164,1.0,(-0.0012793274136781781-0.0018171083821475942j),(0.00020021956625717723+0.0004272330554863617j),(0.5633133385165788+0.7099751561519876j)
998,8.906806,1.0,(-0.0010575381840565582-0.0016124257486582042j),(0.000153376271800436+0.00038436244042117573j),(0.4798282002539346+0.6312144245791458j)
999,8.911446,1.0,(-0.000830650177926835-0.0013975070399423442j),(0.00010594098250849362+0.00033927255231743446j),(0.39322562375249526+0.5480956682980451j)
