,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
751,7.680133,1.0,(-0.002323116392993704-0.006615956190167107j),(0.00019034748721380633+0.0011949918190704552j),(1.1378209149307505+2.0986592409699907j)
752,7.685473,1.0,(-0.001973260992440174-0.006272052035562824j),(0.00014337486508936105+0.0010853032082492856j),(1.0009861144992682+2.060184898562619j)
753,7.690809,1.0,(-0.001614603159012391-0.005907503005037484j),(9.577460479965244e-05+0.0009722754106223j),(0.8591343064684493+2.014418744459371j)
754,7.696142,1.0,(-0.0012496563766809835-0.005524491641719956j),(4.7884097555799665e-05+0.0008565387554771797j),(0.7132337133730808+1.9616755652871907j)
755,7.701472,1.0,(-0.0008810027078090942-0.005125327273730201j),(5.0922092427642266e-08+0.0007387502858178482j),(0.5642923776177678+1.9023053549920579j)
756,7.706798,1.0,(-0.0005113190127133279-0.004712452213202735j),(-4.736626223451547e-05+0.0006195939976493072j),(0.41335873064402895+1.8366975599111108j)
757,7.712121,1.0,(-0.00014308477005104973-0.004288180179005726j),(-9.403778132148476e-05+0.0004997057531120342j),(0.26142429762683095+1.7652427923510272j)
758,7.717439,1.0,(0.00022102457290828324-0.003855085166042831j),(-0.00013960903221418868+0.0003797837424900393j),(0.10956483710142828+1.6883936982445453j)
759,7.722755,1.0,(0.0005787380754757435-0.0034153588007500473j),(-0.0001837791211450953+0.00026040925592616646j),(-0.041295900562733606+1.6065528390554296j)
760,7.728067,1.0,(0.0009275272729594365-0.002971563160239041j),(-0.00022621875572805387+0.00014225640311760435j),(-0.1901090823604521+1.5202108943627262j)
761,7.733375,1.0,(0.0012650477291519969-0.002526097691051506j),(-0.00026662182816711185+2.5944494662285364e-05j),(-0.33590027884048856+1.4298460339574324j)
762,7.738681,1.0,(0.0015891952745580396-0.002081152100312355j),(-0.0003047158115138217-8.797164845287877e-05j),(-0.4777768992859337+1.3359126394273524j)
763,7.743982,1.0,(0.0018976541519034173-0.0016393053708018046j),(-0.0003402064729179407-0.00019884754702913303j),(-0.6147421885489237+1.2389641812772731j)
764,7.74928,1.0,(0.002188522781993397-0.001202652799851289j),(-0.0003728516951133059-0.0003061719760583469j),(-0.7459686799490551+1.1394718399184443j)
765,7.754576,1.0,(0.0024599627397157817-0.0007733084687568928j),(-0.00040242122557243657-0.00040943685381141117j),(-0.8706392920301695+1.0379274574559316j)
766,7.759867,1.0,(0.0027100696782811125-0.0003536306802118046j),(-0.00042868292464161187-0.0005080872707891372j),(-0.987890327372215+0.9349025754472129j)
767,7.765155,1.0,(0.002937326396663542+5.4501513840722235e-05j),(-0.0004514525244998461-0.0006016934787031169j),(-1.0970234627103503+0.830873308992854j)
768,7.77044,1.0,(0.003140295751284358+0.0004491488535520487j),(-0.0004705621092026565-0.000689823372415764j),(-1.197348807587787+0.7263513198967101j)
769,7.775721,1.0,(0.0033176332005664657+0.0008284110328071352j),(-0.00048585863860877045-0.0007720641922808823j),(-1.2882142883661523+0.6218616953448324j)
770,7.780998,1.0,(0.003468235397926133+0.0011905846462693492j),(-0.0004972231972224197-0.000848060603878035j),(-1.3690530334566497+0.5179022022718868j)
771,7.786273,1.0,(0.0035912166173401217+0.0015342010548584685j),(-0.0005045655039331947-0.0009175195174418567j),(-1.4393869702350497+0.41492254619220725j)
772,7.791544,1.0,(0.003685741078764031+0.0018576714609815485j),(-0.0005078091632841048-0.0009801360693329258j),(-1.49874569584579+0.31343603850525886j)
773,7.796812,1.0,(0.003751255661494555+0.002159724012846838j),(-0.0005069146324985616-0.001035683785859263j),(-1.546770373528655+0.21388461086966692j)
774,7.802076,1.0,(0.003787350969747913+0.002439113518278959j),(-0.0005018666029694913-0.001083958002253706j),(-1.5831520327174162+0.11673031144814773j)
775,7.807337,1.0,(0.0037938123555894946+0.0026948546822427987j),(-0.0004926740534080032-0.0011248171658196264j),(-1.6076691377543062+0.022377950743285857j)
776,7.812594,1.0,(0.0037706119293324375+0.002926003775811276j),(-0.00047937680350030226-0.0011581449422045577j),(-1.6201623113719013-0.06875204929203246j)
777,7.81785,1.0,(0.0037178726002826106+0.0031319405829399825j),(-0.00046202866219771936-0.0011838920023419428j),(-1.6205505432767116-0.1563310079501112j)
778,7.8231,1.0,(0.003636003533855817+0.003311884941190043j),(-0.0004407405817053624-0.0012020139615174425j),(-1.6088281413360785-0.23992131563001431j)
779,7.828347,1.0,(0.0035254766698287056+0.0034655247915698576j),(-0.0004156156101344018-0.0012125472369505506j),(-1.585060494757331-0.31924644663300716j)
780,7.833591,1.0,(0.00338698111048022+0.003592569922061889j),(-0.0003867941857378864-0.0012155530608337997j),(-1.5493837662870367-0.3940056905327656j)
781,7.838832,1.0,(0.0032213785416393605+0.0036929121987273753j),(-0.0003544409263886788-0.0012111392514113162j),(-1.5020069574617607-0.4639299423604827j)
782,7.84407,1.0,(0.0030296783447024164+0.003766564280785763j),(-0.00031874089659544456-0.001199447885664623j),(-1.4432072356957877-0.5287785489949015j)
783,7.849304,1.0,(0.002813136053486213+0.003813706934052332j),(-0.00027991560005256465-0.0011806697083807654j),(-1.3733490632658016-0.5883325513392148j)
784,7.854536,1.0,(0.0025729506388862456+0.003834693592556904j),(-0.00023817056317164048-0.0011550207952912294j),(-1.2928156344621649-0.6424413418390524j)
785,7.859763,1.0,(0.002310773785412802+0.0038300037057455924j),(-0.00019378526403574528-0.0011227793906392984j),(-1.2021366274527958-0.6909335102851335j)
786,7.864987,1.0,(0.002028102628580113+0.003800266138582634j),(-0.0001470059547598-0.0010842298611441687j),(-1.1018194681932088-0.733723661889235j)
787,7.870208,1.0,(0.001726655762815341+0.0037462484251926096j),(-9.811335872672477e-05-0.0010397015275434348j),(-0.9924593702657498-0.7707397003217904j)
788,7.875426,1.0,(0.0014082841531718251+0.003668828421751124j),(-4.740473679847954e-05-0.0009895502943355304j),(-0.8747063746339926-0.8019420238675412j)
789,7.88064,1.0,(0.001074982895830296+0.003569059575911742j),(4.802394315331972e-06-0.0009341768963781649j),(-0.7492843851322464-0.8273238623970315j)
790,7.885852,1.0,(0.0007286314527241068+0.003448039966272145j),(5.8213679196948974e-05-0.0008739728187737175j),(-0.6168887387776963-0.8469262287624332j)
791,7.891059,1.0,(0.00037155203800452296+0.0033070872041643267j),(0.00011246806098753931-0.0008094097322291832j),(-0.4783847799161769-0.8608032013039763j)
792,7.896265,1.0,(5.6108413697892155e-06+0.0031474537902444655j),(0.00016727811835202442-0.000740897092344368j),(-0.3344871566762995-0.8690648761253822j)
793,7.901465,1.0,(-0.0003666165366527189+0.002970737434718455j),(0.00022225288221634694-0.0006689755885116497j),(-0.1861897157607004-0.8718349357200108j)
794,7.906664,1.0,(-0.0007432335475086826+0.002778314573307587j),(0.0002771046261579435-0.0005940701434206076j),(-0.03423227858075681-0.86928062517429j)
795,7.911859,1.0,(-0.0011217572149887682+0.002571890595089173j),(0.0003314633199326799-0.0005167236077550892j),(0.12039766660808235-0.8615942627448551j)
796,7.91705,1.0,(-0.0014999021142177954+0.0023531434419098844j),(0.00038499096192735514-0.00043744938228160017j),(0.2767808840469746-0.8490004655930407j)
797,7.922239,1.0,(-0.0018755419928682163+0.002123727430154231j),(0.00043737509646553006-0.00035673763915504246j),(0.43404951095491945-0.8317449539691539j)
798,7.927425,1.0,(-0.002246339385735984+0.0018854448822233079j),(0.000488277540539574-0.0002751219689649389j),(0.5912402241586949-0.8101044499286203j)
799,7.932607,1.0,(-0.002609980823934204+0.001640166307010421j),(0.0005373666354769028-0.00019314353606546565j),(0.7473880737857546-0.7843850195994609j)
800,7.937786,1.0,(-0.0029643647343125554+0.0013896718986213098j),(0.0005843448606015886-0.00011130391461692457j),(0.9015974116426513-0.7549048887418209j)
801,7.942961,1.0,(-0.0033072691586287883+0.0011358419968848362j),(0.0006289006874616051-3.013019477190181e-05j),(1.0529212743107297-0.7220112344699695j)
802,7.948133,1.0,(-0.003636729488281874+0.0008804924717671631j),(0.0006707646315844281+4.9886758884520345e-05j),(1.2004920000982133-0.6860610881837768j)
803,7.953302,1.0,(-0.00395073489340141+0.0006254282462198084j),(0.0007096614412532666+0.0001282587177490275j),(1.3434300374655535-0.6474268280698108j)
804,7.958469,1.0,(-0.004247445586935808+0.0003724401476842067j),(0.0007453451710841268+0.00020451812313785755j),(1.4809090950399728-0.606491029833807j)
805,7.963633,1.0,(-0.0045250121486353845+0.00012334238677512836j),(0.0007775740605679316+0.00027819208750257585j),(1.6120814278599591-0.5636591080161903j)
806,7.968792,1.0,(-0.004781665488572586-0.00012002711051842412j),(0.000806124206308+0.0003488116630038985j),(1.7361163823379768-0.5193565441710201j)
807,7.973949,1.0,(-0.0050159837817651326-0.0003561136276501635j),(0.0008308161490927724+0.0004159977938601857j),(1.8523430530958969-0.4739709905659292j)
808,7.979103,1.0,(-0.005226502534546959-0.0005832571060850855j),(0.0008514754665780883+0.00047934563159450564j),(1.9600399299021505-0.42792579584140755j)
809,7.984252,1.0,(-0.005411842660575876-0.0007998222447915722j),(0.0008679439202072561+0.0005384647945535747j),(2.0585190902998955-0.3816537493041595j)
810,7.9894,1.0,(-0.005571024806219923-0.0010044916900053733j),(0.0008801142737135148+0.000593060723239422j),(2.1472613560856986-0.33553323053478057j)
811,7.994544,1.0,(-0.005702942046896791-0.0011957694070493761j),(0.0008878761278018462+0.0006427942506156237j),(2.225670258720634-0.2899972424999624j)
812,7.999684,1.0,(-0.005806784730964592-0.0013723575860812142j),(0.0008911599725017462+0.0006873883336391857j),(2.2932697207191044-0.2454463645515687j)
813,8.004823,1.0,(-0.005881916865974273-0.0015331835175039067j),(0.0008899164870491232+0.000726626893177016j),(2.349674248800182-0.20224243952155238j)
814,8.009957,1.0,(-0.005927776922536425-0.001677046822921889j),(0.0008841254336617428+0.000760270998507927j),(2.3944831381343965-0.16079483285041768j)
815,8.015088,1.0,(-0.005944054530501329-0.0018030459201458426j),(0.0008737914369563058+0.0007881627299862104j),(2.4274284363248886-0.12144698968555011j)
816,8.020217,1.0,(-0.005930570928763774-0.0019103657904360717j),(0.0008589416416002148+0.0008101694055459598j),(2.448288403582621-0.08453361402540754j)
817,8.025342,1.0,(-0.005887322510538182-0.0019982500786166436j),(0.0008396381880964347+0.0008261827259151689j),(2.4568980156659004-0.05039096389215714j)
818,8.030464,1.0,(-0.005814467154156479-0.002066156236562099j),(0.0008159592217549623+0.0008361478807052672j),(2.453174732366954-0.019309264351192165j)
819,8.035584,1.0,(-0.005712327021346076-0.002113613837789763j),(0.0007880097694518807+0.000840035142495107j),(2.4370959569194794+0.008439125925100877j)
820,8.040699,1.0,(-0.00558144262266008-0.002140311954302054j),(0.0007559343589116717+0.0008378607469145343j),(2.4087240535889665+0.03259327734138108j)
821,8.045813,1.0,(-0.005422364102366958-0.0021460745317810398j),(0.000719863182240821+0.0008296681791883573j),(2.368154865130886+0.05295029959368003j)
822,8.050921,1.0,(-0.005236073854019045-0.0021308712447867736j),(0.0006800121675414923+0.0008155548938321711j),(2.315618840340862+0.06930137166179942j)
823,8.056028,1.0,(-0.005023348384435631-0.0020948027231206226j),(0.0006365404799701749+0.0007956329707785937j),(2.2513202689541987+0.0815054089661833j)
824,8.061132,1.0,(-0.0047853578782550915-0.0020380906432131206j),(0.0005896828563689523+0.000770060037922015j),(2.1755938552684446+0.0894267100878776j)
825,8.066233,1.0,(-0.00452333767637786-0.0019611035188176204j),(0.0005396756031386033+0.0007390263476697331j),(2.0888187516678696+0.09297138175701429j)
826,8.071331,1.0,(-0.004238656048782381-0.0018643434291480228j),(0.0004867753821190975+0.0007027548789897302j),(1.9914345598366487+0.09207904489667705j)
827,8.076425,1.0,(-0.003932870180521465-0.0017484581278407753j),(0.0004312650831801056+0.0006615061011143856j),(1.8839604408614736+0.0867247855635173j)
828,8.081516,1.0,(-0.0036075218689817553-0.0016141910057186572j),(0.00037341957823128463+0.00061555728907012j),(1.76692907758029+0.07691827099469283j)
829,8.086605,1.0,(-0.003264239199259837-0.0014623864963712802j),(0.00031352406277782534+0.0005652081699770422j),(1.6409163224459695+0.06270016838709282j)
830,8.09169,1.0,(-0.0029049668431607666-0.0012940677857804117j),(0.00025191470283009116+0.0005108088833054032j),(1.5066213182039565+0.044151816436615116j)
831,8.096772,1.0,(-0.0025315047898775284-0.0011103444382371754j),(0.0001888962397629696+0.0004527164325103739j),(1.3647131999673756+0.021386605656527176j)
832,8.101852,1.0,(-0.0021457174237428747-0.0009123349023440696j),(0.00012478068169974145+0.00039128995456384687j),(1.2158923266098016-0.005458053437879709j)
833,8.106929,1.0,(-0.0017496914382928825-0.0007013810779530686j),(5.991342617687338e-05+0.00032694215608916925j),(1.0609543459167927-0.03619856545181582j)
834,8.112,1.0,(-0.001345722715527295-0.00047899445866348713j),(-5.331500691772206e-06+0.00026012604795138983j),(0.9007931019660009-0.07060338439536892j)
835,8.117071,1.0,(-0.0009354159647590572-0.0002463527008304596j),(-7.069604678507961e-05+0.0001911880479946881j),(0.7360416307751871-0.10847352988364652j)
836,8.122138,1.0,(-0.0005212136369667545-5.1733756283636266e-06j),(-0.0001357903378827525+0.00012062319839065774j),(0.5676728293355976-0.1495108656598801j)
837,8.127203,1.0,(-0.00010505200412058027+0.0002430691627379166j),(-0.00020031060289834557+4.884697541527182e-05j),(0.3964787365068803-0.19343522179783917j)
838,8.132264,1.0,(0.00031074868861656136+0.0004966513533303183j),(-0.00026389419025029575-2.3659754931945297e-05j),(0.22340144449283306-0.23990899950057j)
839,8.137323,1.0,(0.000724254619024959+0.0007539970154202063j),(-0.0003262450923885282-9.64708673769391e-05j),(0.04925005843499729-0.28860459959837503j)
840,8.142378,1.0,(0.0011332143893447398+0.0010133142905819808j),(-0.0003870211385924469-0.00016910324934106481j),(-0.12502682291217154-0.33913771203038834j)
841,8.147429,1.0,(0.0015355868008509032+0.001272889408808056j),(-0.00044591708779991474-0.0002411054974737772j),(-0.298553787238552-0.3911231527767545j)
842,8.152479,1.0,(0.0019295719601198876+0.001531148438485486j),(-0.0005026646828898427-0.00031207246387187813j),(-0.470563270747542-0.44419258627691355j)
843,8.157525,1.0,(0.0023130160512329027+0.0017862320256905703j),(-0.0005569508966891979-0.00038152623474312054j),(-0.6401007174618241-0.4979015690188284j)
844,8.162569,1.0,(0.0026841796263466083+0.0020365262060483935j),(-0.000608525202594502-0.0004490641761108174j),(-0.8063950310936484-0.5518468773595266j)
845,8.16761,1.0,(0.0030411796416460767+0.0022803131436073512j),(-0.0006571203554564718-0.0005142601120770774j),(-0.9685976207378879-0.6055873791878584j)
846,8.172647,1.0,(0.003382231663034437+0.0025158948869968226j),(-0.0007024893978348548-0.0005767012033263267j),(-1.125889172705645-0.65867560965967j)
847,8.177681,1.0,(0.0037057912077786337+0.0027417208512595247j),(-0.0007444230117289601-0.0006360197938860559j),(-1.277545656018966-0.7106840262136729j)
848,8.182713,1.0,(0.0040104163722293525+0.0029563045116682003j),(-0.0007827289526277228-0.0006918686768735452j),(-1.4228748249865943-0.761186588553272j)
849,8.187742,1.0,(0.004294611177136394+0.0031581061831582953j),(-0.0008172132218367155-0.0007438937449403312j),(-1.5611597590540554-0.809739540164622j)
850,8.192768,1.0,(0.0045571216749985205+0.0033457325387769143j),(-0.0008477205672384057-0.0007917830629017655j),(-1.691761514891277-0.8559173447870434j)
851,8.19779,1.0,(0.004796734098758085+0.003517817985728096j),(-0.0008741069930279051-0.000835236557861867j),(-1.8140591114047488-0.8992954661765556j)
852,8.202809,1.0,(0.005012466959507781+0.0036731630109507986j),(-0.0008962607140614494-0.000874002183717295j),(-1.9275308906987871-0.9394809072853446j)
853,8.207828,1.0,(0.005203560397396922+0.0038107281483458827j),(-0.0009141036509500416-0.0009078688439789068j),(-2.0317416968164035-0.9761083578167873j)
854,8.212841,1.0,(0.005369026775366883+0.003929307181957675j),(-0.0009275423750989524-0.0009365911279744427j),(-2.1261222254582823-1.008765374288623j)
855,8.217853,1.0,(0.0055084290556342095+0.004028112662126965j),(-0.0009365472018482567-0.0009600281259845998j),(-2.210380733050194-1.0371388452634285j)
856,8.22286,1.0,(0.005621198130643124+0.004106244733900435j),(-0.0009410892391172647-0.0009780173423402341j),(-2.2841180364568205-1.0608813660386118j)
857,8.227866,1.0,(0.00570710767525488+0.004163096512698006j),(-0.0009411746176022957-0.0009904674173304207j),(-2.347119586146256-1.0797151458789036j)
858,8.232867,1.0,(0.005765931997287758+0.0041980781023602245j),(-0.0009368309066185634-0.0009972961132043562j),(-2.399121818115349-1.0933564203451798j)
859,8.237868,1.0,(0.005797674426993792+0.004210765725612055j),(-0.0009280971267037029-0.0009984608947669299j),(-2.440015720285214-1.1015768728216324j)
860,8.242865,1.0,(0.005802439495534638+0.0042008551213175895j),(-0.0009150541422011893-0.0009939521261959337j),(-2.4696691907278034-1.1041598882896901j)
861,8.247858,1.0,(0.005780495872646849+0.00416819037707155j),(-0.000897796659901387-0.0009837959082002255j),(-2.4880526699316867-1.1009352448229848j)
862,8.25285,1.0,(0.005732217587238829+0.004112711493437649j),(-0.0008764274699017666-0.0009680399343340684j),(-2.4951972024863927-1.091760741636742j)
863,8.257837,1.0,(0.005658217148646999+0.004034570580530779j),(-0.000851106881945003-0.0009467873275882479j),(-2.491182713298-1.076540841266511j)
864,8.262823,1.0,(0.005559069269578878+0.0039339405528544015j),(-0.000821964117905534-0.0009201397561495455j),(-2.4761435160180993-1.0551994026645355j)
865,8.267805,1.0,(0.005435645203300843+0.0038112624498417296j),(-0.0007891952408565885-0.0008882662836100035j),(-2.450284233600588-1.0277211786353333j)
866,8.272784,1.0,(0.005288847548462326+0.0036670015974756367j),(-0.0007529897594530689-0.0008513387517987636j),(-2.4138537016074855-0.9941126653418921j)
867,8.277761,1.0,(0.005119661775424331+0.0035017496050304612j),(-0.0007135466894735215-0.0008095573767238508j),(-2.367144578825293-0.9544160809196414j)
868,8.282735,1.0,(0.004929280249390507+0.0033162934248105844j),(-0.0006711045517360132-0.000763166311235771j),(-2.3105193866927314-0.9087264323585544j)
869,8.287706,1.0,(0.004718923416567566+0.0031115043549608925j),(-0.0006259000198674016-0.0007124269780555201j),(-2.2443787563276274-0.8571719081051477j)
870,8.292675,1.0,(0.004489893019710824+0.0028883270998053398j),(-0.0005781789072431912-0.0006576138302220101j),(-2.1691551592338403-0.7999060796073834j)
871,8.297639,1.0,(0.004243742187892016+0.0026479829970260374j),(-0.0005282350086895393-0.0005990662834011812j),(-2.085385070680953-0.7371671241730721j)
872,8.302602,1.0,(0.003981759836629351+0.0023914861208390757j),(-0.0004763010097941507-0.0005370670413176461j),(-1.9935293531694438-0.6691446632610211j)
873,8.307562,1.0,(0.003705629036145432+0.0021202186464262525j),(-0.0004226858782493479-0.00047198448672413674j),(-1.8941861750562514-0.5961358206987162j)
874,8.312518,1.0,(0.003416989355737586+0.0018356175393830826j),(-0.0003676839684324345-0.0004041938287687382j),(-1.787971155935106-0.5184653859581431j)
875,8.317472,1.0,(0.0031174195526673834+0.0015390291001332946j),(-0.00031157433588915016-0.00033404465600161965j),(-1.6754685160885179-0.43644069598897534j)
876,8.322424,1.0,(0.0028085983711975864+0.0012319806401435496j),(-0.00025465290218177364-0.0002619241005007824j),(-1.5573229276833622-0.35042932669212945j)
877,8.327373,1.0,(0.0024923215732772634+0.0009161233223722011j),(-0.00019723308528906395-0.00018824415641991446j),(-1.4342276641276193-0.2608447336850768j)
878,8.332318,1.0,(0.0021704060737831603+0.0005931629665317391j),(-0.00013962917228116584-0.00011342319253024121j),(-1.3068963900937636-0.1681285054831918j)
879,8.33726,1.0,(0.0018445319164992968+0.00026474864068223733j),(-8.212795751917556e-05-3.7861326147211596e-05j),(-1.1760048008828685-0.0727108956396838j)
880,8.342201,1.0,(0.0015163459054898859-6.756940169657412e-05j),(-2.500936022792762e-05+3.806741154357922e-05j),(-1.0422080406848528+0.024984954565205605j)
881,8.347138,1.0,(0.0011877629082606605-0.00040181415996711075j),(3.140404549706848e-05+0.00011389848906926085j),(-0.9062999655843323+0.1244126986619391j)
882,8.352073,1.0,(0.0008603999795939178-0.0007363646409041254j),(8.684155942503915e-05+0.00018925240096299834j),(-0.7689431303239777+0.22511403326564544j)
883,8.357004,1.0,(0.0005360805576218604-0.0010693401256177699j),(0.00014100052197753721+0.00026369553505024j),(-0.6309052083792148+0.326537768300072j)
884,8.361934,1.0,(0.0002162467165207174-0.0013991695953079351j),(0.0001936457681109131+0.00033687090649050486j),(-0.4928074669818385+0.4282231015177927j)
885,8.36686,1.0,(-9.727246021787169e-05-0.0017239150340171573j),(0.00024447759496799186+0.00040834226280436856j),(-0.3554315243085861+0.5295826690039355j)
886,8.371783,1.0,(-0.00040300027089697145-0.0020419369145008703j),(0.0002932584624391758+0.0004777461128400296j),(-0.2194298653420437+0.6301078323337884j)
887,8.376704,1.0,(-0.0006995073472715048-0.0023516273246544897j),(0.0003397603739756108+0.0005447296984225173j),(-0.0854391166394044+0.7292900374756681j)
888,8.381622,1.0,(-0.0009852923707385178-0.0026512889770908027j),(0.00038374572594294964+0.0006089262885178963j),(0.045868497241652276+0.8265836320319994j)
889,8.386538,1.0,(-0.0012591062700713486-0.002939402859587718j),(0.000425020981168384+0.0006700125494654578j),(0.1739026805808043+0.9214875965838226j)
890,8.39145,1.0,(-0.0015195414346904888-0.003214354317407329j),(0.00046336897890895707+0.0007276486629673167j),(0.2980175134118987+1.0134564613011139j)
891,8.39636,1.0,(-0.0017655580686113189-0.0034748282454515242j),(0.0004986336523298252+0.000781563555018603j),(0.4177042122029367+1.1020316129901144j)
892,8.401267,1.0,(-0.0019960289714527077-0.003719406726966718j),(0.0005306487443964895+0.0008314702417503961j),(0.532408761036629+1.1867134531260453j)
893,8.406171,1.0,(-0.0022099882335837465-0.0039468332087265155j),(0.0005592758055318034+0.0008771186408211989j),(0.6416389602633483+1.2670412118682732j)
894,8.411073,1.0,(-0.0024066128445856933-0.004155972281007181j),(0.0005844006720546772+0.0009182884408341683j),(0.7449603162689264+1.3425894909020697j)
895,8.415972,1.0,(-0.002585117075365366-0.004345722202990306j),(0.0006059201362072945+0.0009547719810928545j),(0.8419361774939558+1.4129262984313125j)
896,8.420868,1.0,(-0.002744837202283421-0.00451513240149598j),(0.0006237501589681461+0.0009863950872895566j),(0.9321912751271763+1.4776641080309236j)
897,8.425761,1.0,(-0.002885270333930928-0.004663341546035716j),(0.0006378381594821901+0.0010130083657688214j),(1.0153962026878858+1.5364410129585908j)
898,8.430653,1.0,(-0.00300604564115947-0.004789683011083206j),(0.0006481489399945235+0.001034502776821688j),(1.0912939765457093+1.5889497859889645j)
899,8.435539,1.0,(-0.003106749285423115-0.0048934340022688035j),(0.0006546564775780435+0.0010507670003916656j),(1.1595677554961927+1.6348438518576531j)
900,8.440426,1.0,(-0.0031873652600708517-0.004974239414018447j),(0.0006573778618727422+0.0010617591422747658j),(1.2201188562682035+1.6739245934448015j)
901,8.445309,1.0,(-0.0032477166467936723-0.0050316567251255054j),(0.000656330080910156+0.001067431724920056j),(1.2727281587626391+1.7059232980173813j)
902,8.450189,1.0,(-0.003287905283159424-0.005065459597407705j),(0.0006515655450321318+0.0010677801205311523j),(1.317307756440747+1.730660472415487j)
903,8.455066,1.0,(-0.003308092621152906-0.005075567985955803j),(0.0006431496981347798+0.0010628314038068887j),(1.3538014505764584+1.7479905571833618j)
904,8.45994,1.0,(-0.0033085761451100227-0.00506199096177589j),(0.0006311724691289982+0.001052634274484268j),(1.3821999212614513+1.757804354212399j)
905,8.464812,1.0,(-0.0032897458463852086-0.005024879180152104j),(0.0006157370728171433+0.0010372657204831858j),(1.4025427621070636+1.7600349671099103j)
906,8.469682,1.0,(-0.0032520982475303752-0.004964502570622118j),(0.0005969689557198419+0.0010168295591122378j),(1.414906440015679+1.7546515273898984j)
907,8.474548,1.0,(-0.003196251171347395-0.004881295539764108j),(0.0005750192277503893+0.0009914685042737208j),(1.4194107424697155+1.741671542149599j)
908,8.479412,1.0,(-0.0031228849035677773-0.0047757464751409595j),(0.0005500405864776668+0.0009613298831455789j),(1.416224849766124+1.7211452275225845j)
909,8.484274,1.0,(-0.003032800196802695-0.004648475998147264j),(0.0005222113600196326+0.000926591708376242j),(1.4055534088991755+1.6931634353034115j)
910,8.489132,1.0,(-0.0029269001474149-0.004500303300935081j),(0.0004917328851782546+0.000887476195241334j),(1.3876478261307796+1.657875474561637j)
911,8.493988,1.0,(-0.002806116364617062-0.004332040587175749j),(0.00045880155275521264+0.0008441978014638238j),(1.3627873491606837+1.615442972980914j)
912,8.498842,1.0,(-0.00267147005238907-0.004144631497596726j),(0.0004236336158069085+0.0007969992727827255j),(1.3312874547526958+1.5660753278702066j)
913,8.503693,1.0,(-0.0025240974991634284-0.003939189659798014j),(0.00038646866573636903+0.0007461607705682832j),(1.2935076704284147+1.5100327269847806j)
914,8.50854,1.0,(-0.0023651990710273694-0.003716918794873657j),(0.0003475555714745047+0.0006919786807829734j),(1.2498422225587917+1.4476158492736504j)
915,8.513386,1.0,(-0.002195887092518888-0.0034789197226315987j),(0.0003071192130867978+0.0006347203731552691j),(1.2006748171392427+1.3791054135079592j)
916,8.518229,1.0,(-0.002017506477158934-0.003226612292197591j),(0.00026543504537188367+0.0005747265634652622j),(1.1464624040253273+1.3048797003209658j)
917,8.523069,1.0,(-0.0018313439693385355-0.0029613775616322406j),(0.0002227633834954042+0.0005123238705660316j),(1.0876646060125041+1.2253220917487517j)
918,8.527906,1.0,(-0.0016387425991857395-0.0026846803966282516j),(0.00017937302107568046+0.000447854293643604j),(1.0247633797681626+1.1408447051335675j)
919,8.532743,1.0,(-0.0014409244038051095-0.002397836409238621j),(0.00013550572662278805+0.00038162312635001567j),(0.9582131075780932+1.0518274828926713j)
920,8.537575,1.0,(-0.0012394727882370088-0.002102693542166962j),(9.147985797132717e-05+0.0003140551733350825j),(0.8885941070673238+0.9588213029311176j)
921,8.542405,1.0,(-0.0010356390975474294-0.0018006774464506153j),(4.753874302633015e-05+0.0002454730692824207j),(0.8163870385041683+0.8622518793505686j)
922,8.547231,1.0,(-0.0008308836789557056-0.0014935180499131369j),(3.970782031966695e-06+0.00017626713805118626j),(0.7421513487597666+0.7626566150896655j)
923,8.552057,1.0,(-0.0006263912002595144-0.0011825803625426007j),(-3.8995647825125624e-05+0.00010674312234582487j),(0.6663578081064971+0.6604640362443888j)
924,8.556878,1.0,(-0.0004237342421524886-0.0008698524615013471j),(-8.105240383845933e-05+3.7342263608464175e-05j),(0.5896217994378238+0.5563056834068995j)
925,8.561698,1.0,(-0.00022406316403813996-0.0005566955767153036j),(-0.0001219808174762173-3.1635624306881695e-05j),(0.5124126604897836+0.4506280964048709j)
926,8.566514,1.0,(-2.8791457202375795e-05-0.0002449533551408989j),(-0.00016150744115268445-9.978704613252846e-05j),(0.43530754543006445+0.3440374690806629j)
927,8.571329,1.0,(0.00016095195763174425+6.39619619131249e-05j),(-0.00019941938824107522-0.0001668052976065505j),(0.35877920103121186+0.23700959374187042j)
928,8.576141,1.0,(0.0003438775205489146+0.0003683271766621376j),(-0.0002354718030543207-0.00023231799075013626j),(0.28337041269193736+0.13013159493075405j)
929,8.58095,1.0,(0.0005188424009680303+0.0006665965278656652j),(-0.0002694505670972836-0.0002959944419478219j),(0.20957665947576584+0.023942643062983427j)
930,8.585756,1.0,(0.0006847566977890275+0.0009572649777375281j),(-0.0003011539342142152-0.0003575143908660474j),(0.1378773900897868-0.08102446757271341j)
931,8.590561,1.0,(0.0008406534492753521+0.0012389873976770475j),(-0.0003304042152640418-0.00041659465195068956j),(0.06870478434752453-0.18428869823250982j)
932,8.595362,1.0,(0.0009854865418386567+0.0015101945049684042j),(-0.0003570116615440567-0.0004729058413828791j),(0.0025405231639390995-0.2852737102862122j)
